Sample_idx,Station,Depth,Classical T_r,Classical T_r err,MC T_r,MC T_r std,Classical A,Classical A err,MC A,MC A std,Classical R,Classical R err,MC R,MC R std,S
39,20.0,2458.615708,0.5668561310114648,0.115667115941972,0.555156523963756,0.44848729423675454,0.000113811700375,1.7736389147052226e-05,0.0001124818385154165,6.936094457602944e-05,0.0178840180582855,0.0035193298373588,0.01754424492992751,0.013664504164391111,34.92378212
3,5.0,494.5481263,2.4713597079460605,1.3478072485401915,2.4753331741091977,0.6037899692189461,2.902085022314337e-05,0.0001438904200171,2.9567641616505748e-05,6.297604783094255e-05,0.010625388465906,0.0476442710189333,0.01076875942370354,0.021296823193347098,34.91262678
40,20.0,3434.110064,-0.1412753113770633,0.2211484414323143,-0.14045203818459134,0.5039076698769701,8.086942897874108e-05,3.923174532242831e-05,8.099913096472993e-05,8.993487168929275e-05,-0.0159302036690656,0.00592305373959,-0.015932522571075525,0.01349893640355062,34.93681576
41,20.0,3917.840037,-0.2623819340887775,0.8012276842011141,-0.24864357787105673,1.023872018494124,0.0001933089650374,7.215280853746506e-05,0.00019223279865007844,9.342497062936226e-05,-0.0032000183170711,0.0268663995185953,-0.002500194340661847,0.03434325551578001,34.94178132
42,20.0,4236.283477,-0.1073861406573291,0.0685611517934215,-0.10619115907965244,0.38946353464492933,0.0001611438629929,1.0028773423815624e-05,0.00016051417496968542,5.704958475334398e-05,-0.0042848276397092,0.0017031730848372,-0.004333687272961815,0.00972913953374169,34.94248305
43,28.0,29.70348762,-1.7398309278504267,0.2523227944107074,-1.7470071054252478,0.4507785526123107,0.0004719440949392,3.601713826982882e-05,0.0004715305481062181,6.40447880241006e-05,0.0425618577497093,0.0105859767465455,0.042318112602262474,0.018917324922389563,30.29071711
44,28.0,98.86296446,-0.1914709737810828,0.4103222193194888,-0.19410554213318346,0.47234567880476963,0.0003806693672344,5.36761204940788e-05,0.00038015463392599157,6.213555586747499e-05,0.0176983829567955,0.0160161900974371,0.017521800530917002,0.018441239103605803,33.7219772
45,28.0,296.7734392,1.9280785366569808,0.3769890511323082,1.9280301178730541,0.4952943138112928,0.0001674277065169,8.354589145212842e-05,0.0001687949820976442,0.00010834246638490803,0.0055504785933605,0.0141218344197956,0.0055746060819652525,0.018458841912664625,34.84249549
46,28.0,494.0627661,2.1283861626919895,0.3100908190608169,2.1297437148763465,0.35988101993142274,0.0005924691891275,4.6668213620738355e-05,0.000591997024983715,5.402294157874794e-05,0.03481525052619,0.0120206657977458,0.03485605036752835,0.013863233985892644,34.87033605
47,28.0,691.5625298,1.3767181322868738,0.1709542454634113,1.3806159711104267,0.3561174662349172,4.491595354489364e-05,2.881820136743596e-05,4.557474009328368e-05,5.9652462059950676e-05,0.0151812381536753,0.0055487773761987,0.015373323355827683,0.011551511567106015,34.87583944
48,28.0,986.8709085,3.117354360823806,0.4014314999348642,3.1237220215212487,0.5069452567211509,0.0007394003196248,5.545280637175648e-05,0.0007397900185308865,7.005190538237352e-05,0.0816417863157685,0.0125311664831485,0.08176762644401098,0.015897093671440692,34.88958297
49,28.0,1478.721042,0.7429349456629126,0.3285576354666181,0.7469862122038338,0.4501310277077261,0.0001219781794143,4.96929830444299e-05,0.00012163689161016813,6.843309696112958e-05,0.0100114670061961,0.0099330361595187,0.010060021621038777,0.013650800322471108,34.92306874
4,5.0,692.0560526,1.566439231263579,0.1556569440734916,1.5707644048961737,0.39309824641698493,5.962457375939298e-05,2.972670874411388e-05,6.0656538415842174e-05,7.371112799948147e-05,0.0071952092919645,0.0052012639384718,0.007383621942132608,0.013167525080031866,34.90318953
50,28.0,1969.18078,0.4501119677450924,0.4126616263278078,0.4508934255508475,0.27867991764415484,0.0001863688472753,6.463054543112061e-05,0.00018685184384092411,4.345499839758566e-05,0.0017980857682612,0.013049842776308,0.0017573440683839848,0.008797842272172087,34.94683716
51,28.0,2458.645822,1.182878147134108,2.1166303562250226,1.189392625867724,0.5629815132127562,-0.0001069876344864,0.0002416376148121,-0.00010734250393903107,6.708420704509328e-05,0.041959485297515,0.0857326176682682,0.04232568689543374,0.0228230031743265,34.9537185
52,28.0,2946.913091,-0.2009093066406698,0.3007270105702283,-0.20846938400774062,0.3678599096520765,0.0001662009518655,6.0295540833600755e-05,0.00016364801841257684,7.364364225643137e-05,-0.0146308589556272,0.0104540358815443,-0.014844062117333757,0.012780066821270503,34.95513869
53,28.0,3936.544852,0.3637264647693474,0.1619117734833549,0.3592532731745294,0.3778706762597279,0.0003405574355967,3.215263546208907e-05,0.00034035367936975885,7.520808017380801e-05,0.002859600959642,0.0054745801222062,0.002685503700214638,0.012664539463635582,34.95515806
54,46.0,29.77446549,-1.6214938831812111,0.1639474566307897,-1.6173504617303218,0.43600220195015604,0.000795329883033,2.392768245724441e-05,0.0007944107914826342,6.407080695361638e-05,0.0327263758826291,0.0068222665687286,0.032958293185470236,0.018211655885416726,30.06290492
55,46.0,98.7922838,-1.2236094533692614,2.396248197992048,-1.2374064075868911,1.0868571607641466,0.0002963697856245,0.0002274951511699,0.00029316253796306203,0.00010207326696141682,-0.0153089401319653,0.0797366188440735,-0.01554930879544388,0.036127455404685704,33.6358462
56,46.0,296.5428446,1.5655625172575307,0.5177505087239301,1.562948021960838,0.5188675405774418,0.0001850257371353,0.0001119421182333,0.00018511923324384633,0.00011229976010071957,-0.0128408424263928,0.0167930767360958,-0.012936423639356537,0.016833670971948923,34.82599779
57,46.0,494.3120733,1.8767424996998232,0.0849027395203035,1.8745209249255994,0.3378937193327521,7.624785354808938e-05,1.4624694007588742e-05,7.615094272184153e-05,5.8020972302672095e-05,0.0080381379613906,0.0027704556949502,0.007955050088286505,0.011029477220709284,34.86986224
58,46.0,691.4833316,1.6698367063888366,0.0926125714285135,1.671776877190522,0.33515253642530884,0.0003172480868896,1.647769978048828e-05,0.00031742277069570266,5.915658895702788e-05,0.0165116001175544,0.0030461423626615,0.016591131196931532,0.011029214174041053,34.87472725
59,46.0,985.5203409,1.4385843594234844,0.0814096895183962,1.44261039807991,0.3484994759251723,0.0005187013395892,1.2581145645249632e-05,0.0005181985232677487,5.3622253845306695e-05,0.0282018564148538,0.0028141810835943,0.028357065541994478,0.01202858913983243,34.89054633
5,5.0,987.4908462,0.9562392208685108,0.3988256614241475,0.9602146002425769,0.3160527398867641,0.0001510701318603,6.945146116824829e-05,0.00015132417207820375,5.5148008611134546e-05,0.0037854298801631,0.0124170424789152,0.003890882139240236,0.009880526134437646,34.90546993
60,46.0,2458.666699,-0.8284526806288243,0.3683987861573263,-0.8238629204575995,0.4281938495025906,0.0001806577323666,7.871284337045771e-05,0.00018091384884594278,9.162896862489157e-05,-0.0363296784638523,0.0110180164714948,-0.03619774466645508,0.012801601170496073,34.9231682
61,46.0,2946.955137,0.7347759098027742,0.6667793269169888,0.7350986447056109,0.2746474917801643,0.000530407278302,9.96933171540222e-05,0.0005303845237507792,4.09842275938241e-05,0.0115684807549587,0.02081970021359,0.011552973766195277,0.00853105763165697,34.92914867
6,5.0,1478.968168,0.0559602695712627,0.1924748730025039,0.05650986064942703,0.3395729993741568,4.760106304162437e-05,2.6489196633222017e-05,4.7880578744750226e-05,4.708416561734131e-05,-0.0086463383945675,0.006289160867507,-0.008650611686466305,0.011053687236986446,34.91538929
7,5.0,1969.315623,0.1366390943495836,0.2786829014980859,0.13598368242564324,0.328346964726761,0.0001282420402112,5.1787659543865395e-05,0.00012894106263619415,6.080672408849655e-05,0.0002663351574281,0.0086431720194172,0.0002518990312009693,0.010213165093135464,34.92129671
8,5.0,2458.758942,0.0695475468767576,0.29068658183143,0.06958457557722947,0.24069335097292488,0.0004366987389892,5.3903880954519174e-05,0.0004363186812697457,4.490105411462646e-05,-0.0005856160016862,0.0087991709494671,-0.0006430056111223729,0.007287520282490783,34.92824889
9,5.0,2947.597802,-0.1088184639521172,0.1180809259745213,-0.11406403504174363,0.4572431621141543,0.0004180999272931,2.172466956261497e-05,0.000417389255301647,8.411557322992782e-05,-0.0059426509450713,0.0036399568274738,-0.006206479535890124,0.01407431248499233,34.93495735
