CFC12 sat,CFC12 sat err,SF6 sat,SF6 sat err,Station,Depth
-0.055578552218295774,0.027316765797814023,-0.03132000127212187,0.025016492271472252,28.0,1478.721042
-0.05717021476954731,0.024142243459195457,-0.039183042544283064,0.022840214710474815,5.0,692.0560526
-0.05047314690387894,0.017254824515635765,-0.02202977985741139,0.015840971215919694,28.0,1969.18078
-0.055271782103039735,0.03646183122617276,-0.04947811105432298,0.033364021345935906,28.0,2458.645822
-0.0314616308208191,0.024118690737277477,-0.012014801496189609,0.02256779611678272,28.0,2946.913091
-0.04486078214535627,0.02388729671967338,-0.0015753607021811167,0.022657457822025683,28.0,3936.544852
0.04727765577871024,0.03281673147013419,0.120087233677167,0.030296883827486968,46.0,29.77446549
-0.024567897698803298,0.07198026589171974,0.004819324084350818,0.06378423991181993,46.0,98.7922838
-0.048267690860419044,0.032056437077040846,-0.02206745497641005,0.03092690041170945,46.0,296.5428446
-0.05463058177372726,0.020581881149833198,-0.03520644521127991,0.019290136890148704,46.0,494.3120733
-0.05821536460087795,0.020362158442996266,-0.010890419350475522,0.019317486702087303,46.0,691.4833316
-0.0530503834445647,0.021528780257457053,0.016689253899203615,0.020315340284026553,46.0,985.5203409
-0.061751877199176075,0.019153279252634332,-0.034392221909412046,0.01786676433728604,5.0,987.4908462
-0.03294553854725901,0.02739150556799332,-0.01601174600467492,0.02545362898432333,46.0,2458.666699
-0.0749562078584124,0.01637148517684873,-0.005998987508745834,0.015245405464735896,46.0,2946.955137
-0.048472531481483005,0.02140894491856455,-0.03648392088955643,0.01934550036269263,5.0,1478.968168
-0.05278072154871294,0.020315048787133663,-0.03031798114412476,0.018883996643705433,5.0,1969.315623
-0.05174926328280327,0.014810493389350773,0.0010486251451016226,0.013870901111783105,5.0,2458.758942
-0.0486816915061512,0.028440680707276664,0.00042373695077801976,0.026526653183086557,5.0,2947.597802
