Sample_idx,Station,Depth,Classical T_r,Classical T_r err,MC T_r,MC T_r std,Classical zeta,Classical zeta err,MC zeta,MC zeta std,Classical omega,Classical omega err,MC omega,MC omega std,S
36,20.0,691.2720548,1.447591605519718,0.4871317026882529,1.4481451342098843,0.2297268888135153,0.0005716151531144,0.0001007091159477,0.0005718385448816063,4.8279801625395e-05,0.0615918317885771,0.0489332110229439,0.06160668817123377,0.0229252197571709,34.88788302
37,20.0,1478.651821,0.0306514171900005,0.2142331326006266,0.03282589815675668,0.18985236763876653,0.0001452898536609,5.271590263116025e-05,0.0001451943586717575,4.590122779724485e-05,0.0083722445641763,0.0214546971244642,0.008569314510709277,0.019056106635405776,34.91606849
38,20.0,1969.280111,0.6252946661046689,0.7762982863812603,0.6298224899830545,0.36301295347893797,0.0005447410575981,0.0002646610054573,0.0005462304666598266,0.00012391412672422173,0.1173074753981858,0.0705210300494221,0.11754359059927806,0.03292493867155046,34.92719964
39,20.0,2458.615708,0.0042493413510386,0.0226939585520901,0.009674488053117039,0.32138847711849633,0.0001281409244177,5.305358000530444e-06,0.00012833943386975264,7.418496801313205e-05,0.0415756311159648,0.0021887070294764,0.041981466823830124,0.031112199068372367,34.92378212
3,5.0,494.5481263,1.632748782660321,0.7407470064672653,1.6353932797884712,0.3136823800452886,3.291438416380271e-05,0.0001461319257415,3.223282580673347e-05,6.28769070959639e-05,-0.0036699072215065,0.0786211816240283,-0.003518196408773528,0.03312375188874848,34.91262678
40,20.0,3434.110064,-0.6393666383001362,0.1593765761154349,-0.6397428542957689,0.34713024793170916,7.414879499253022e-05,4.5666169996361605e-05,7.334419463091363e-05,9.933375015289564e-05,-0.0356690947354242,0.0143766478941036,-0.03570150490704857,0.03151249297380725,34.93681576
41,20.0,3917.840037,-0.5349784584590271,0.5748031077305925,-0.5234893894086168,0.735215987953203,0.0001976821430048,8.154263232834246e-05,0.00019598669308419327,0.00010555356782810356,0.001495748065312,0.0584285129463775,0.0021225130589063845,0.07466394753192909,34.94178132
42,20.0,4236.283477,-0.5488107037380815,0.0540098937215176,-0.5462390550303663,0.27096974861864526,0.0001593469465184,1.2904373727901278e-05,0.0001594468756080091,6.47131668639665e-05,-0.0096837900137228,0.0046238617129464,-0.009543338122421195,0.02331251672368269,34.94248305
43,28.0,29.70348762,-1.5968527887633508,0.2338336071399137,-1.5910400349144198,0.2676521380829221,0.0004897397199742,5.552375184646103e-05,0.0004904485577950118,6.529685762156168e-05,0.0673523799452854,0.0277961004722489,0.0677838812987233,0.0317079203431448,30.29071711
44,28.0,98.86296446,-0.8737571163809166,0.271562968911667,-0.8735357626130622,0.2693741080985157,0.0003897156497889,6.191048526609998e-05,0.00038915466630470895,6.280575277360785e-05,0.0232721864735471,0.03183833589229,0.02325632336888957,0.03149190539161292,33.7219772
45,28.0,296.7734392,1.3782136584106368,0.2181763254027719,1.3827657654253638,0.2931066145936108,0.0001699300980895,7.935999010500671e-05,0.00017111400737524697,0.00010641703000326399,0.0126342344800608,0.0252959103513455,0.012902610935219744,0.03405137997996844,34.84249549
