Station,Depth,He,Ne,Ar,Kr,Xe,He err,Ne err,Ar err,Kr err,Xe err,He sat,Ne sat,Ar sat,Kr sat,Xe sat,He sat err,Ne sat err,Ar sat err,Kr sat err,Xe sat err,He3/He4,He3/He4 err,T,S,p,Sample_idx,Model_He,Model_Ne,Model_Ar,Model_Kr,Model_Xe,Model_He err,Model_Ne err,Model_Ar err,Model_Kr err,Model_Xe err,chi2,chi2_reduced
16,1969.221408,4.0757765695e-08,1.8350610476e-07,0.00038714425718,9.4716017994e-08,1.455804452e-08,4.2862859426e-10,1.2203786561e-09,9.9996179694e-07,9.9301434175e-10,1.2654760569e-10,-0.037630269029,0.52199796192,-1.4864149181,-2.4557809068,-2.8190247155,1.0512531609,0.6685058295,0.25445249345,1.0226655487,0.84475766813,1.0228032795,0.013400462223,-0.702339256,34.92139936,1.0,28.0,4.087645639804745e-08,1.8316694604327584e-07,0.0003872035015928,9.511363205990193e-08,1.4515776341634977e-08,4.5912649367499324e-10,1.6306373414677764e-09,6.610963271072454e-06,1.9485652352924675e-09,3.1580555451258095e-10,0.4293155711237693,0.21465778556188464
16,2946.896201,4.1140507318e-08,1.8317139244e-07,0.00038664015774,9.5592681788e-08,1.4679887379e-08,4.2864683075e-10,1.2133224228e-09,1.4037416978e-06,7.4897013155e-10,1.2387689996e-10,0.8033258883,0.12346642378,-2.122687428,-2.1743396403,-2.7680638529,1.0502793715,0.66321517375,0.35535487502,0.76646555299,0.82049613297,1.0248409275,0.012916118954,-0.899363959,34.92966108,1.0,29.0,4.123422952303915e-08,1.8279127956980173e-07,0.0003872341650202,9.52604737454056e-08,1.4657562818604322e-08,4.693378980516103e-10,1.6209035664015071e-09,6.540806161755131e-06,1.924211119567119e-09,3.1313666549103157e-10,0.5542338108448417,0.27711690542242085
16,3434.23702,4.0990204423e-08,1.8426424794e-07,0.00038864711139,9.7167381858e-08,1.4810406983e-08,1.3685142693e-09,1.5563786454e-09,1.9725042467e-06,9.8583760602e-10,1.2349403862e-10,0.42690948399,0.69885756347,-1.6702680981,-0.63252269801,-1.9891083988,3.3528902963,0.85054780448,0.49905378958,1.0081592615,0.81724701058,1.0537122634,0.015881973962,-0.92249054,34.93618206,1.0,30.0,4.143580891071557e-08,1.838051857107108e-07,0.0003900971718227,9.607765963414333e-08,1.48096945934158e-08,6.766319778425995e-10,2.2621031272521155e-09,9.466727789182307e-06,2.781712736065614e-09,4.4348472930389374e-10,1.95533945754564,0.97766972877282
16,3920.302221,4.1196693682e-08,1.8242800638e-07,0.00039033207895,9.6587179854e-08,1.4479964024e-08,2.9373146426e-10,1.6058956801e-09,1.043121685e-06,1.1677313322e-09,1.2867124012e-10,0.93363550067,-0.30641819438,-1.2519007711,-1.2364118978,-4.1891961553,0.71965446495,0.87759273113,0.26389397443,1.194043935,0.85138988795,1.0491346519,0.014773146747,-0.927063281,34.94150323,1.0,31.0,4.10180444798968e-08,1.8445287636462594e-07,0.0003899138594955,9.582445732853679e-08,1.4609193220526969e-08,4.806045017585847e-10,1.7273210233067831e-09,6.5659998661744766e-06,1.936912585780471e-09,3.153457082922289e-10,3.5558398438870764,1.7779199219435382
16,4335.690235,4.2414007079e-08,1.85144824e-07,0.0003902654711,9.5620296421e-08,1.4485379022e-08,3.8532167108e-10,1.5639036522e-09,3.3910351449e-06,9.384520928e-10,1.1828535798e-10,3.9180863762,1.1819954923,-1.2605606116,-2.2152900491,-4.1416275888,0.94407233495,0.85467629538,0.85795166099,0.95969442819,0.78276459862,1.0142490956,0.015106913121,-0.924142071,34.94214988,1.0,32.0,4.2209250471853274e-08,1.8641144558027208e-07,0.0003878490902089,9.506500248115384e-08,1.4565769977814962e-08,5.519244126223476e-10,1.8564910228761763e-09,7.140542326805737e-06,2.091517123144618e-09,3.327714917723385e-10,2.258128941011576,1.129064470505788
20,29.912123,4.2267419901e-08,1.9171607908e-07,0.00042456770535,1.0593237386e-07,1.5933558977e-08,9.4655829537e-10,1.0402730208e-09,2.1357628594e-06,8.0286138659e-10,1.6000477639e-10,1.7760475681,2.4168700475,3.4055992399,3.7908913057,0.32825963901,2.2792250467,0.55572546287,0.52017578239,0.78663109184,1.0074962393,1.0063318574,0.025779075415,-1.69747033,32.74107859,1.0,33.0,4.0903789284748465e-08,1.922711409997959e-07,0.000423898198172,1.0550460698737469e-07,1.60592585689749e-08,5.637462048286547e-10,2.13074403967321e-09,1.0964097714930162e-05,3.2843922005609603e-09,5.194424271882893e-10,3.3593968377594616,1.6796984188797308
20,242.4192417,4.0844831813e-08,1.7745656764e-07,0.00036506109701,8.8550297921e-08,1.310498784e-08,5.4627136792e-10,3.4576821621e-09,2.1440900114e-06,1.0671315456e-09,2.134443204e-10,1.1754847236,-0.61734561899,-1.9441319138,-2.5465687608,-5.067042337,1.3531521122,1.9364379456,0.57590526366,1.1744244022,1.5461975913,1.0152103635,0.026786081915,1.403279913,34.85878803,1.0,34.0,4.068397451770989e-08,1.798277103824743e-07,0.0003647197327878,8.822959223295896e-08,1.3212990185381493e-08,9.133780703169757e-10,3.208839775954019e-09,1.1536950540433476e-05,3.361504997681842e-09,5.356880380065913e-10,0.9286776429674128,0.4643388214837064
20,493.9807019,4.1021054968e-08,1.7911647423e-07,0.00037086235126,9.1455897258e-08,1.3593101469e-08,3.8820752219e-10,1.0668081955e-09,1.5363304419e-06,7.366185757e-10,1.3673233524e-10,1.4240842022,-0.11699654834,-1.4501293821,-0.67401778385,-3.1261573044,0.95983861092,0.59489785701,0.40825164853,0.80000706071,0.97444919141,1.0292195154,0.018571676864,0.968112822,34.88787459,1.0,35.0,4.0809434849281665e-08,1.796037839449017e-07,0.0003711574795001,9.041046135704039e-08,1.3725831528768631e-08,4.5977140098503173e-10,1.5820038392357274e-09,6.583008414619176e-06,1.9257878826003542e-09,3.0980623453966584e-10,3.4992654018140024,1.7496327009070012
20,691.2720548,4.1340719434e-08,1.8977577329e-07,0.00037814650776,9.2710383952e-08,1.3833503757e-08,5.51208446e-10,8.3849439353e-10,8.2091159299e-07,6.4568886804e-10,1.1067336437e-10,1.9554937305,5.2397925541,-0.86778973439,-0.97318971357,-3.4096872625,1.3594037556,0.46498546417,0.21520436914,0.68968012334,0.77275974793,1.0033833505,0.015385684525,0.442406877,34.88788302,1.0,36.0,4.229704306147415e-08,1.8876134784524713e-07,0.0003791120121092,9.180441481189161e-08,1.3709233614451102e-08,3.9380984297974054e-10,1.3891797845710123e-09,6.196672846493577e-06,1.8165494274171067e-09,2.8665792070936854e-10,9.086543404556519,4.543271702278259
20,1478.651821,4.1287336983e-08,1.8268714011e-07,0.00038322189424,9.5064577753e-08,1.4250639645e-08,3.038766137e-10,8.1037338478e-10,9.8167853358e-07,8.4755069566e-10,1.1413923603e-10,1.3724116077,0.31482902855,-1.9172455152,-1.3998375274,-4.0357652446,0.7461054021,0.44498188265,0.25125321919,0.87907229245,0.76861703855,1.0460972141,0.015827322745,-0.481789332,34.91606849,1.0,37.0,4.1163456426861224e-08,1.8296188415097997e-07,0.000383291405713,9.391813966190945e-08,1.4332131719886929e-08,3.5190339671714694e-10,1.2367892232190696e-09,5.2034037646474175e-06,1.5308133652693095e-09,2.4848399190664965e-10,2.6255623929868417,1.3127811964934208
20,1969.280111,4.1436270549e-08,,0.00039517904947,9.3829640389e-08,1.4445577388e-08,3.4575271769e-10,,9.9226439389e-07,1.2737617647e-09,1.7374158671e-10,1.6539455312,8.6324475047,0.68501419845,-3.2206488275,-3.388679373,0.84822131589,0.73166355211,0.25281237637,1.3138048555,1.1619753014,1.0751198519,0.020800695476,-0.656523321,34.92719964,1.0,38.0,4.1479446224491247e-08,1.908438074969528e-07,0.0003948235811898,9.645856125313675e-08,1.4371453614749182e-08,7.370866948414125e-10,2.789832987201979e-09,9.985636594055692e-06,2.954517706261228e-09,4.735868792583256e-10,4.585640307753655,2.2928201538768276
