Station,Depth,He,Ne,Ar,Kr,Xe,He err,Ne err,Ar err,Kr err,Xe err,He sat,Ne sat,Ar sat,Kr sat,Xe sat,He sat err,Ne sat err,Ar sat err,Kr sat err,Xe sat err,He3/He4,He3/He4 err,T,S,p,Sample_idx,Model_He,Model_Ne,Model_Ar,Model_Kr,Model_Xe,Model_He err,Model_Ne err,Model_Ar err,Model_Kr err,Model_Xe err,chi2,chi2_reduced
16,3920.302221,4.1196693682e-08,1.8242800638e-07,0.00039033207895,9.6587179854e-08,1.4479964024e-08,2.9373146426e-10,1.6058956801e-09,1.043121685e-06,1.1677313322e-09,1.2867124012e-10,0.93363550067,-0.30641819438,-1.2519007711,-1.2364118978,-4.1891961553,0.71965446495,0.87759273113,0.26389397443,1.194043935,0.85138988795,1.0491346519,0.014773146747,-0.927063281,34.94150323,1.0,31.0,4.101862982059734e-08,1.844535005316987e-07,0.0003899090336572,9.5828171174472e-08,1.4610460465220954e-08,4.849902247695861e-10,1.7426773277203483e-09,6.559483924105808e-06,1.926807428168493e-09,3.1269729212300525e-10,3.573866449311036,1.786933224655518
16,4335.690235,4.2414007079e-08,1.85144824e-07,0.0003902654711,9.5620296421e-08,1.4485379022e-08,3.8532167108e-10,1.5639036522e-09,3.3910351449e-06,9.384520928e-10,1.1828535798e-10,3.9180863762,1.1819954923,-1.2605606116,-2.2152900491,-4.1416275888,0.94407233495,0.85467629538,0.85795166099,0.95969442819,0.78276459862,1.0142490956,0.015106913121,-0.924142071,34.94214988,1.0,32.0,4.2210167673642155e-08,1.864086477863539e-07,0.0003878360837935,9.506791544347069e-08,1.456579807489228e-08,5.607379875240359e-10,1.891050807689319e-09,7.202062011272211e-06,2.101281398727291e-09,3.337891616590314e-10,2.2548503357948384,1.1274251678974192
20,29.912123,4.2267419901e-08,1.9171607908e-07,0.00042456770535,1.0593237386e-07,1.5933558977e-08,9.4655829537e-10,1.0402730208e-09,2.1357628594e-06,8.0286138659e-10,1.6000477639e-10,1.7760475681,2.4168700475,3.4055992399,3.7908913057,0.32825963901,2.2792250467,0.55572546287,0.52017578239,0.78663109184,1.0074962393,1.0063318574,0.025779075415,-1.69747033,32.74107859,1.0,33.0,4.0905530627129355e-08,1.922726263694042e-07,0.0004238895095809,1.0549575254976846e-07,1.6062518762252918e-08,5.709690620466793e-10,2.151694321894335e-09,1.0995242109292328e-05,3.285673432144016e-09,5.168234365415508e-10,3.4024956163629003,1.7012478081814502
20,242.4192417,4.0844831813e-08,1.7745656764e-07,0.00036506109701,8.8550297921e-08,1.310498784e-08,5.4627136792e-10,3.4576821621e-09,2.1440900114e-06,1.0671315456e-09,2.134443204e-10,1.1754847236,-0.61734561899,-1.9441319138,-2.5465687608,-5.067042337,1.3531521122,1.9364379456,0.57590526366,1.1744244022,1.5461975913,1.0152103635,0.026786081915,1.403279913,34.85878803,1.0,34.0,4.068464989744813e-08,1.7983062300629001e-07,0.0003647103949476,8.8233434729802e-08,1.3213892426787593e-08,9.2038524414406e-10,3.231118879702422e-09,1.144243300651588e-05,3.317055474533825e-09,5.26667469088485e-10,0.9326571445994084,0.4663285722997042
20,493.9807019,4.1021054968e-08,1.7911647423e-07,0.00037086235126,9.1455897258e-08,1.3593101469e-08,3.8820752219e-10,1.0668081955e-09,1.5363304419e-06,7.366185757e-10,1.3673233524e-10,1.4240842022,-0.11699654834,-1.4501293821,-0.67401778385,-3.1261573044,0.95983861092,0.59489785701,0.40825164853,0.80000706071,0.97444919141,1.0292195154,0.018571676864,0.968112822,34.88787459,1.0,35.0,4.0809632091932147e-08,1.7960436494099192e-07,0.0003711550657315,9.04112530332144e-08,1.3725752890516013e-08,4.6265917524718414e-10,1.5928559766489452e-09,6.541573564949922e-06,1.90935878096203e-09,3.0680542778718217e-10,3.4944426853705988,1.7472213426852994
20,691.2720548,4.1340719434e-08,1.8977577329e-07,0.00037814650776,9.2710383952e-08,1.3833503757e-08,5.51208446e-10,8.3849439353e-10,8.2091159299e-07,6.4568886804e-10,1.1067336437e-10,1.9554937305,5.2397925541,-0.86778973439,-0.97318971357,-3.4096872625,1.3594037556,0.46498546417,0.21520436914,0.68968012334,0.77275974793,1.0033833505,0.015385684525,0.442406877,34.88788302,1.0,36.0,4.2282040121207126e-08,1.887754381741194e-07,0.0003791068212359,9.181160191814861e-08,1.3707638710904136e-08,4.0750017902454966e-10,1.4476848427901503e-09,6.315180098410372e-06,1.8382030791701079e-09,2.883701229276435e-10,8.939085628421415,4.469542814210707
20,1478.651821,4.1287336983e-08,1.8268714011e-07,0.00038322189424,9.5064577753e-08,1.4250639645e-08,3.038766137e-10,8.1037338478e-10,9.8167853358e-07,8.4755069566e-10,1.1413923603e-10,1.3724116077,0.31482902855,-1.9172455152,-1.3998375274,-4.0357652446,0.7461054021,0.44498188265,0.25125321919,0.87907229245,0.76861703855,1.0460972141,0.015827322745,-0.481789332,34.91606849,1.0,37.0,4.1163497454009275e-08,1.8296333023692547e-07,0.0003832876801752,9.39217424408325e-08,1.433241294617684e-08,3.5996987862106483e-10,1.267058883577337e-09,5.315501331537766e-06,1.558016944828997e-09,2.5236509646224677e-10,2.618185179002248,1.309092589501124
20,1969.280111,4.1436270549e-08,,0.00039517904947,9.3829640389e-08,1.4445577388e-08,3.4575271769e-10,,9.9226439389e-07,1.2737617647e-09,1.7374158671e-10,1.6539455312,8.6324475047,0.68501419845,-3.2206488275,-3.388679373,0.84822131589,0.73166355211,0.25281237637,1.3138048555,1.1619753014,1.0751198519,0.020800695476,-0.656523321,34.92719964,1.0,38.0,4.147798018876112e-08,1.909263816317101e-07,0.0003948265290546,9.645646470825e-08,1.4370906667379382e-08,7.693678359953171e-10,2.907344662988512e-09,1.02378916617736e-05,3.004162178779221e-09,4.763841872493781e-10,4.578384184355417,2.2891920921777085
20,2458.615708,4.0579245115e-08,1.8300373729e-07,0.00038650256723,9.4921614535e-08,1.4376059786e-08,4.2615049469e-10,1.216477564e-09,1.397516932e-06,1.6494800978e-09,2.3597452636e-10,-0.54244120303,0.099651945172,-1.9953451745,-2.6636386409,-4.541228864,1.0444720635,0.66539067756,0.35436547165,1.6914418453,1.5668993201,0.9410670879,0.10715582106,-0.835470316,34.92378212,1.0,39.0,4.056535315285969e-08,1.8304534592910577e-07,0.0003864801824677,9.483769858667053e-08,1.4392742042509764e-08,5.745530776921543e-10,2.096825209019285e-09,8.989042398628673e-06,2.6417205526593758e-09,4.267140193701982e-10,0.010075152682049376,0.005037576341024688
20,3434.110064,4.1577566491e-08,1.8206764215e-07,0.00038289992819,9.53515266e-08,1.4461257738e-08,2.4520923295e-10,1.540058357e-09,1.945275062e-06,2.0302650642e-09,3.5786769435e-10,1.8676591044,-0.49841153546,-3.1174547717,-2.4811455166,-4.2896667713,0.60077807961,0.84165561239,0.49219962007,2.0764127269,2.3685101876,1.0522220974,0.016401531245,-0.920012951,34.93681576,1.0,40.0,4.1573384515906885e-08,1.820793254806929e-07,0.00038313793704,9.410235150980217e-08,1.4524884471599821e-08,6.997706528887317e-10,2.4678204339993508e-09,9.24921955760912e-06,2.7116007406671472e-09,4.553904574866339e-10,0.4254948085023024,0.2127474042511512
20,3917.840037,4.1762780238e-08,1.8506911219e-07,0.0003887600859,9.7659620678e-08,1.4516629955e-08,1.3957583542e-09,1.5576755942e-09,1.9832959478e-06,1.9840466636e-09,5.2860576627e-10,2.3206630806,1.1369057673,-1.6497673624,-0.14006954524,-3.9469352647,3.4196698469,0.85124139802,0.50174291274,2.0287480176,3.4976577928,1.0189144773,0.018779276892,-0.927211899,34.94178132,1.0,41.0,4.166346964271762e-08,1.8501913396949226e-07,0.0003892556688357,9.565100626090109e-08,1.4675686296408161e-08,1.2041056552729294e-09,4.251890898069916e-09,2.107863067166679e-05,6.201566502804429e-09,1.0111716297129098e-09,1.1839894132615723,0.5919947066307861
20,4236.283477,4.1629512193e-08,1.840007184e-07,0.0003871026957,9.5324919438e-08,1.4471726508e-08,2.3910619146e-10,8.8494051205e-10,1.7467428464e-06,2.8810391365e-09,5.3408959356e-10,1.9960831402,0.55668401036,-2.0611217498,-2.5178442149,-4.2326130081,0.58583187019,0.48362139132,0.44193449664,2.9462380623,3.5343650784,1.079578176,0.042534098711,-0.92437769,34.94248305,1.0,42.0,4.1622579018453304e-08,1.8403801972307196e-07,0.0003870259110366,9.507074487125408e-08,1.4609554942228153e-08,4.809702097962782e-10,1.760813791060508e-09,7.168142552926371e-06,2.1093193644337373e-09,3.547997362630083e-10,0.07892941125812936,0.03946470562906468
28,29.70348762,4.2911151291e-08,2.0167427302e-07,0.00043558508624,1.0889178589e-07,1.6823496414e-08,9.6088403243e-10,1.1614273036e-09,2.6468726302e-06,9.5698405174e-10,1.3669213772e-10,1.886263177,6.219658745,4.4388239439,5.0746524187,4.309566245,2.2814788339,0.61171120145,0.63463206928,0.92343757415,0.84752284803,0.99333952577,0.013688555994,-1.569602703,30.29071711,1.0,43.0,4.3724161016101914e-08,2.0119785350076283e-07,0.0004373040427364,1.087790739107128e-07,1.6772578816220352e-08,5.728310491035481e-10,2.049747760537745e-09,9.8047079891132e-06,2.9224775984783447e-09,4.6427113761361304e-10,1.4585459197263084,0.7292729598631542
28,98.86296446,4.178589641e-08,1.9128067089e-07,0.00039858809412,9.8631997482e-08,1.5113179309e-08,9.3725140678e-10,1.1038987501e-09,2.0224240518e-06,8.9332148864e-10,1.2353136504e-10,1.3208259951,3.0568962096,-1.6501489271,-1.9735546879,-3.2803185564,2.2726109731,0.59475104506,0.49902419875,0.88783693211,0.79056259644,1.0300672972,0.014437729732,-1.501323183,33.7219772,1.0,44.0,4.2673642623765174e-08,1.9074618704352674e-07,0.0004000844321643,9.835578205415424e-08,1.5060328000940732e-08,5.589680636003936e-10,1.9097305062102044e-09,8.622345766170065e-06,2.528222065216143e-09,4.003922801038662e-10,1.95764188609852,0.97882094304926
28,296.7734392,4.1108789184e-08,1.7975468891e-07,0.00037326078981,8.9681918322e-08,1.3581868436e-08,6.3590205083e-10,2.5288912585e-09,3.2658652554e-06,8.0273150512e-10,1.0952797797e-10,1.5137387747,-0.0056273135348,-1.3697838598,-3.2645158894,-4.0107114075,1.5702918027,1.4067777398,0.8629703543,0.86586708014,0.77408441529,0.99630426815,0.012987105615,0.762653194,34.84249549,1.0,45.0,4.0975800242076e-08,1.809127622679855e-07,0.0003706242456929,9.005357124802432e-08,1.3591802419226697e-08,7.267777668601614e-10,2.449744087075939e-09,8.494236317248143e-06,2.457760985758538e-09,3.8078506546918824e-10,1.1277639943473483,0.5638819971736742
28,494.0627661,4.196436291e-08,1.9035754216e-07,0.00037737563377,9.2163278405e-08,1.3865474791e-08,5.884327448e-10,1.0369848194e-09,3.2920957932e-06,7.7083491439e-10,9.4895036124e-11,3.5219103616,5.6383718545,-0.88423716411,-1.3281221296,-2.9064882793,1.4516050676,0.57547175023,0.86465197187,0.82527151646,0.66450608008,1.0460306039,0.013350146275,0.519986473,34.87033605,1.0,46.0,4.250873629198833e-08,1.8970223210614385e-07,0.0003810921110651,9.235311979733935e-08,1.3808075247893955e-08,4.753110799047863e-10,1.6042756382536271e-09,6.9330570254512145e-06,2.012224299366895e-09,3.0633356913777924e-10,2.9561629488765244,1.4780814744382622
28,691.5625298,4.0067466652e-08,1.8043443156e-07,0.00037715718991,9.1747186951e-08,1.4019979739e-08,4.2051949844e-10,1.1985183548e-09,9.6885879183e-07,7.4056483818e-10,1.1340582717e-10,-1.3347986796,-0.26401230147,-1.8911933005,-2.9272727991,-3.2418356087,1.0355194486,0.66248670418,0.25202642948,0.78355152785,0.78266444545,1.0449001535,0.013281101974,0.14773431,34.87583944,1.0,47.0,4.023379375443519e-08,1.799842087243259e-07,0.0003771791888255,9.220765597569412e-08,1.3966287288893864e-08,4.403870767599536e-10,1.5576066377734795e-09,6.17445729650541e-06,1.8063549871643334e-09,2.8903572997312916e-10,0.9088404287214644,0.4544202143607322
28,986.8709085,4.0968059821e-08,1.9415578119e-07,0.00038546592762,9.3101438335e-08,1.400454124e-08,6.0876993869e-10,1.2853831815e-09,1.3861402963e-06,1.7372719982e-09,2.2842996557e-10,0.72121115614,6.9366812282,-0.60215270666,-2.5445295165,-4.6166003618,1.4966792621,0.70796043616,0.35743590193,1.8185181988,1.5558115273,1.1268562937,0.041976898939,-0.190082328,34.88958297,1.0,48.0,4.170710316966418e-08,1.9290901725736377e-07,0.0003863634918549,9.33757187204962e-08,1.3626357644041965e-08,6.109122885641742e-10,2.352184512573638e-09,1.0422765651978251e-05,3.0387359704838322e-09,4.644349042154406e-10,5.599751725290913,2.7998758626454565
28,1478.721042,4.0892220236e-08,1.8212013427e-07,0.00038300833418,9.2673081603e-08,1.4126676721e-08,4.2964205539e-10,1.2092050912e-09,1.3815042229e-06,1.5802532607e-09,2.3190588012e-10,0.42886600814,0.056129999015,-1.8531371231,-3.739050496,-4.6993427766,1.0551753894,0.66433281686,0.35401398202,1.6414332696,1.5644714766,0.93565138719,0.047321262312,-0.438012979,34.92306874,1.0,49.0,4.078612284288084e-08,1.825077016631955e-07,0.0003825083771913,9.366411776140513e-08,1.4225275766298154e-08,5.76219232564423e-10,2.073681925823103e-09,8.76157571896953e-06,2.5698207193936092e-09,4.160148743842261e-10,0.8687468730366451,0.43437343651832255
28,1969.18078,4.1619209652e-08,1.8320436261e-07,0.0003840129865,9.4640430684e-08,1.4167561885e-08,3.0586639126e-10,8.1323839493e-10,9.9097104733e-07,8.0359287762e-10,1.1445807706e-10,2.195757456,0.59618761182,-1.742612154,-1.8787179655,-4.6458910759,0.75105336686,0.44654330817,0.25355972315,0.83314882251,0.77035470436,0.98571981792,0.026881359132,-0.501568052,34.94683716,1.0,50.0,4.1368549698092556e-08,1.8386975730863745e-07,0.0003835935339777,9.391856324525593e-08,1.4311796400354661e-08,3.5810561062979387e-10,1.2596464464196695e-09,5.254647556989276e-06,1.5389858755590066e-09,2.4858919944598547e-10,3.915136359538436,1.957568179769218
28,2458.645822,4.4173425027e-08,1.7752218862e-07,0.00038956392718,9.4451536812e-08,1.4109723073e-08,1.4695639915e-09,1.1674887461e-09,1.9820386573e-06,8.7876049183e-10,1.1506579848e-10,8.4657420941,-2.5320084688,-0.34716577845,-2.1055280788,-5.07305255,3.6084444165,0.64100597284,0.50701760598,0.91079295474,0.77413603011,0.9741510333,0.013485160027,-0.513033237,34.9537185,1.0,51.0,3.84156202871719e-08,1.789932464484847e-07,0.0003863336958204,9.500174901407568e-08,1.4218397989318989e-08,5.786567766970234e-10,2.0894166602745115e-09,1.0038382583173767e-05,2.956052572247518e-09,4.4967208988728094e-10,20.87877830477016,10.43938915238508
28,2946.913091,4.2076997016e-08,1.8334104853e-07,0.00038468289758,9.538152095e-08,1.4476368674e-08,4.1828830442e-10,1.5450780468e-09,1.9580444481e-06,8.5850981356e-10,1.1196299494e-10,3.3144629755,0.65426619957,-1.6167751748,-1.1676677795,-2.6381034458,1.02705123,0.84824810518,0.50077278812,0.88956986913,0.75301546799,0.98370759119,0.014255147947,-0.521526884,34.95513869,1.0,52.0,4.1910460954009176e-08,1.840462319348955e-07,0.0003849735238187,9.445091302934345e-08,1.4534546363904306e-08,5.210284392814987e-10,1.75949915019868e-09,6.593925496445339e-06,1.9272753643703848e-09,3.1113384027123737e-10,1.8338642305661845,0.9169321152830923
28,3936.544852,4.2192015142e-08,1.8700158053e-07,0.00038606542746,9.4010556204e-08,1.4458124907e-08,4.1762314535e-10,1.5703667198e-09,1.9610002991e-06,8.6278038128e-10,1.2230926567e-10,3.5949324779,2.6597193471,-1.2728269079,-2.5998510475,-2.7750857248,1.0253987964,0.86209649285,0.50147980676,0.89388831471,0.82247925967,0.97473111759,0.01318701608,-0.52522274,34.95515806,1.0,53.0,4.227450838373653e-08,1.8663262341958585e-07,0.0003859792203891,9.443285271795214e-08,1.4424244993318372e-08,5.395805842296606e-10,1.855512619619671e-09,6.916279545600854e-06,2.0191934275486533e-09,3.242455300140327e-10,0.41245336480188766,0.20622668240094383
46,29.77446549,4.5136502785e-08,2.0687451624e-07,0.00043557750328,1.0817613928e-07,1.6657252396e-08,9.8758268654e-10,1.1724780166e-09,2.6538516987e-06,9.551352938e-10,1.3329734434e-10,7.0842607982,8.9295822133,4.5422592183,4.5476301991,3.511022999,2.3429941498,0.61736719838,0.63694669748,0.92309757167,0.82833255735,0.98827769394,0.014526368354,-1.467667146,30.06290492,1.0,54.0,4.5569007599851106e-08,2.0661367397643674e-07,0.000436690237589,1.080262795946393e-07,1.6632493648296665e-08,5.961219715168143e-10,2.0817173093265173e-09,9.820488541043915e-06,2.910296937793693e-09,4.6142095275169446e-10,0.4762085418923447,0.23810427094617234
46,98.7922838,4.2313440672e-08,1.9033188388e-07,0.00039740524766,1.0767610044e-07,1.5975661654e-08,1.4149771615e-09,1.6224339659e-09,2.8554707361e-06,3.3511486485e-09,6.0168142125e-10,2.5888472482,2.5794985152,-1.8063486852,7.2099450895,2.4811721842,3.4306091299,0.87441189149,0.70554956043,3.3366407321,3.8596847297,1.0451488186,0.041606370482,-1.425275557,33.6358462,1.0,55.0,4.3412677971196846e-08,1.895535104044592e-07,0.0004004604353039,9.88009394500326e-08,1.541243778002827e-08,1.2703655080091314e-09,4.370884064276168e-09,2.1141528547589745e-05,6.229225025777546e-09,1.0413093419937426e-09,9.868692414026935,4.934346207013467
46,296.5428446,4.1771066591e-08,1.7917623299e-07,0.00037237820082,8.9333891429e-08,1.3534711897e-08,3.0654169818e-10,2.5230933969e-09,3.2595328249e-06,8.519447895e-10,1.5685974005e-10,3.2026451317,-0.20259244893,-1.2900822094,-3.260894844,-3.8789818824,0.7573642877,1.4053101565,0.86403612367,0.92256561603,1.1139888333,0.9972676763,0.015053264258,0.89098285,34.82599779,1.0,56.0,4.169938862576834e-08,1.813963274801352e-07,0.0003690009606005,8.958888361990321e-08,1.3605078177599837e-08,7.444919646753872e-10,2.511328889301207e-09,8.743582699326987e-06,2.533216746541833e-09,4.0507580176952846e-10,2.193264471176083,1.0966322355880416
46,494.3120733,4.0423844405e-08,1.7954633559e-07,0.00037066051792,9.0514283556e-08,1.3636191676e-08,4.2601551498e-10,1.1924295296e-09,9.503647644e-07,9.1461081218e-10,9.3927684752e-11,-0.17948074103,-0.14422228591,-2.1307191752,-2.4614700918,-3.7454474246,1.0519803483,0.66317687665,0.25093451154,0.98558802604,0.66301262738,1.0479678102,0.012867677899,0.725210987,34.86986224,1.0,57.0,4.0459720541326974e-08,1.7939573396420821e-07,0.0003707860779457,9.025211976697525e-08,1.3631661361993683e-08,4.1473146031289623e-10,1.440606580363613e-09,5.513986886103454e-06,1.6055945077632412e-09,2.5525045337024717e-10,0.12498682632477578,0.06249341316238789
46,691.4833316,4.151301858e-08,1.8449107936e-07,0.00037748093505,9.1711798337e-08,1.3832438863e-08,4.3596998269e-10,1.2241277951e-09,9.6783557064e-07,6.9281869426e-10,9.6657168941e-11,2.2901298108,2.1212385961,-1.4729584892,-2.5600064428,-4.0459025002,1.0742515878,0.67759073809,0.2526166664,0.73609121541,0.67050008351,1.0570989818,0.021062803267,0.278402995,34.87472725,1.0,58.0,4.150664789113539e-08,1.8453377322923457e-07,0.0003774253493926,9.180096628383785e-08,1.3832244677875913e-08,4.2566095244921877e-10,1.4901916707150823e-09,5.665863103738903e-06,1.6492950162800842e-09,2.6116663173299784e-10,0.021297014212507397,0.010648507106253698
46,985.5203409,4.2182121779e-08,1.8944129851e-07,0.0003848397134,9.3207343785e-08,1.4112992595e-08,5.9005377535e-10,1.0367489692e-09,9.1188606183e-07,9.5149313659e-10,9.5797569534e-11,3.765946926,4.4704576512,-0.46552053508,-2.0750941683,-3.4431037441,1.4515032946,0.57173193032,0.23584911155,0.99965165851,0.65541846784,1.0691136302,0.013546550829,-0.076054039,34.89054633,1.0,59.0,4.237592722269758e-08,1.8924130450347669e-07,0.0003848563182765,9.364542402504043e-08,1.4089878308445104e-08,4.2127111960352055e-10,1.479393857317778e-09,6.040522992041884e-06,1.7614356204206482e-09,2.770370157128609e-10,0.4156236824939332,0.2078118412469666
46,2458.666699,4.2906529257e-08,1.8468688681e-07,0.00038485597906,9.5753269213e-08,1.4636461895e-08,3.1696295593e-10,2.5954508582e-09,8.0117400979e-07,9.1152059025e-10,1.3039449564e-10,5.1875363702,1.0744685083,-2.2876763927,-1.6569688072,-2.6244389568,0.77705078999,1.4204247013,0.20341264881,0.93617375758,0.86750727467,1.0533345153,0.022030620878,-0.787107065,34.9231682,1.0,60.0,4.286870559441002e-08,1.8497049491873965e-07,0.0003850462075908,9.450665372684669e-08,1.4681510674625407e-08,5.935269872607573e-10,2.0166495271250356e-09,6.8187656082212e-06,1.9923343502222436e-09,3.3471857210589663e-10,2.0723030996947016,1.0361515498473508
46,2946.955137,4.257170699e-08,1.9093280867e-07,0.00038559415208,9.5617060467e-08,1.4590595689e-08,3.1275686117e-10,7.3662674505e-10,8.0404722128e-07,8.7898734082e-10,1.1943268534e-10,4.3190965134,4.3857451347,-2.3430204439,-2.0949248423,-3.2931509327,0.76638959282,0.40272456161,0.20363592815,0.9000205742,0.79160295585,1.0264783078,0.014935818046,-0.882126789,34.92914867,1.0,61.0,4.303815501472949e-08,1.897921084707087e-07,0.0003867562314055,9.432867686888773e-08,1.4341072321351817e-08,3.5090569552978507e-10,1.236291255007444e-09,5.115378951309077e-06,1.4930828864936083e-09,2.41860804635884e-10,13.22451386290113,6.612256931450565
